RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Participant	Semester	Collection	Category Group	Category Right	Category Left	Index Right	Index Left	Pupil Diameter Right [mm]	Pupil Diameter Left [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Point of Regard Left X [px]	Point of Regard Left Y [px]	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Gaze Vector Left X	Gaze Vector Left Y	Gaze Vector Left Z	Eye Position Right X [mm]	Eye Position Right Y [mm]	Eye Position Right Z [mm]	Eye Position Left X [mm]	Eye Position Left Y [mm]	Eye Position Left Z [mm]	Pupil Position Right X [px]	Pupil Position Right Y [px]	Pupil Position Left X [px]	Pupil Position Left Y [px]	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1810238.5020	13:15:07:611	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Saccade	Fixation	39	43	4.5141	4.6099	736.9516	496.4151	706.0881	512.5596	-0.0180	0.3061	-0.9518	0.0176	0.2777	-0.9605	-1.4377	-39.3376	590.1449	-67.2040	-34.6845	587.5697	645.6957	665.2137	913.3282	647.4850	-	-	-	-	-
1810242.5020	13:15:07:615	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Saccade	Fixation	39	43	4.5222	4.6029	728.8450	495.6394	704.7702	516.9087	-0.0198	0.3099	-0.9506	0.0194	0.2768	-0.9607	-1.4392	-39.3250	589.9928	-67.1428	-34.6518	586.9688	645.7380	665.1255	913.3252	647.5106	-	-	-	-	-
1810246.5020	13:15:07:619	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Saccade	Fixation	39	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810250.5020	13:15:07:623	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5295	4.5976	728.7454	499.6939	707.5333	520.0602	-0.0174	0.3030	-0.9528	0.0232	0.2770	-0.9606	-1.4297	-39.3086	589.7206	-67.1125	-34.6331	586.6169	645.6561	665.2707	913.2917	647.5120	-	-	-	-	-
1810254.5020	13:15:07:627	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5319	4.5923	727.7813	499.7486	701.3678	522.4735	-0.0167	0.3056	-0.9520	0.0188	0.2779	-0.9604	-1.4272	-39.2901	589.4761	-67.0804	-34.6116	586.2709	645.6340	665.2057	913.4114	647.4867	-	-	-	-	-
1810258.5020	13:15:07:631	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5359	4.5882	726.6378	503.0400	699.4332	528.3804	-0.0163	0.3040	-0.9525	0.0199	0.2737	-0.9616	-1.4221	-39.2708	589.2059	-67.0419	-34.5922	585.9311	645.6081	665.2316	913.3934	647.5728	-	-	-	-	-
1810262.5020	13:15:07:635	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810266.5010	13:15:07:639	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5391	4.5891	724.3932	506.2020	704.1082	530.1533	-0.0159	0.3037	-0.9526	0.0267	0.2759	-0.9608	-1.4193	-39.2450	588.8220	-67.0269	-34.5821	585.7664	645.5923	665.2336	913.2738	647.5247	-	-	-	-	-
1810270.5010	13:15:07:643	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5388	4.5868	725.4325	509.5528	703.1655	530.3484	-0.0150	0.3020	-0.9532	0.0236	0.2809	-0.9594	-1.4201	-39.2372	588.6917	-67.0200	-34.5764	585.6810	645.5801	665.2703	913.3432	647.4195	-	-	-	-	-
1810274.5010	13:15:07:647	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5459	4.5775	722.2605	510.9144	699.6195	528.6342	-0.0159	0.3039	-0.9526	0.0218	0.2821	-0.9591	-1.4187	-39.2136	588.3736	-67.0297	-34.5776	585.7169	645.5943	665.2191	913.4016	647.3913	-	-	-	-	-
1810278.5010	13:15:07:651	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810282.5010	13:15:07:655	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5470	4.5756	719.5456	511.0890	698.7062	529.0921	-0.0169	0.3045	-0.9524	0.0241	0.2794	-0.9599	-1.4240	-39.2048	588.2049	-67.0998	-34.6117	586.2015	645.6387	665.2159	913.4161	647.4737	-	-	-	-	-
1810286.5010	13:15:07:659	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5454	4.5681	717.5693	514.1360	698.0300	527.0314	-0.0167	0.3023	-0.9531	0.0257	0.2814	-0.9593	-1.4261	-39.1965	588.0061	-67.1602	-34.6425	586.7118	645.6441	665.2791	913.3896	647.4399	-	-	-	-	-
1810290.5010	13:15:07:663	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5498	4.5696	717.0042	515.6471	697.5410	527.7203	-0.0156	0.3026	-0.9530	0.0216	0.2794	-0.9599	-1.4254	-39.1876	587.8767	-67.2267	-34.6749	587.2510	645.6211	665.2714	913.4909	647.4863	-	-	-	-	-
1810294.5010	13:15:07:667	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810298.5010	13:15:07:671	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5535	4.5687	718.3653	516.7876	698.6799	530.4501	-0.0138	0.3030	-0.9529	0.0224	0.2732	-0.9617	-1.4357	-39.1872	587.8215	-67.2851	-34.7023	587.6980	645.6281	665.2771	913.5063	647.6200	-	-	-	-	-
1810302.5010	13:15:07:675	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5520	4.5655	719.2521	516.7317	699.6668	526.3372	-0.0160	0.3077	-0.9514	0.0230	0.2826	-0.9590	-1.4451	-39.1841	587.7256	-67.3467	-34.7297	588.2005	645.7119	665.1927	913.5029	647.4223	-	-	-	-	-
1810306.5010	13:15:07:679	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5519	4.5637	718.8247	514.9385	699.1187	528.8716	-0.0183	0.3081	-0.9512	0.0224	0.2751	-0.9612	-1.4515	-39.1842	587.6922	-67.3964	-34.7555	588.5944	645.7845	665.1942	913.5382	647.5882	-	-	-	-	-
1810310.5010	13:15:07:683	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5521	4.5636	719.9809	513.7194	698.8805	527.6225	-0.0135	0.3087	-0.9510	0.0202	0.2785	-0.9602	-1.4565	-39.1772	587.5283	-67.4400	-34.7761	588.9285	645.7114	665.1954	913.6015	647.5266	-	-	-	-	-
1810314.5010	13:15:07:687	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5555	4.5693	722.5246	512.3009	698.6246	524.9459	-0.0097	0.3085	-0.9512	0.0203	0.2806	-0.9596	-1.4688	-39.1698	587.3246	-67.4639	-34.7875	589.0853	645.6874	665.2238	913.6215	647.4929	-	-	-	-	-
1810318.5010	13:15:07:691	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5584	4.5669	721.9462	509.3422	696.7402	525.0752	-0.0157	0.3106	-0.9504	0.0205	0.2775	-0.9605	-1.4767	-39.1643	587.2271	-67.4751	-34.7930	589.1270	645.8396	665.1832	913.6447	647.5676	-	-	-	-	-
1810322.5000	13:15:07:695	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5601	4.5695	721.5539	507.2357	693.9818	528.1752	-0.0162	0.3095	-0.9508	0.0171	0.2737	-0.9617	-1.4847	-39.1656	587.2368	-67.4852	-34.7952	589.1654	645.8818	665.2093	913.7369	647.6445	-	-	-	-	-
1810326.5000	13:15:07:699	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5639	4.5651	723.7596	505.6893	693.1050	527.0966	-0.0110	0.3092	-0.9509	0.0193	0.2798	-0.9599	-1.4925	-39.1693	587.2474	-67.4935	-34.7971	589.1904	645.8104	665.2280	913.7129	647.5238	-	-	-	-	-
1810330.5000	13:15:07:703	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5627	4.5704	724.0770	503.9332	690.3987	528.2434	-0.0142	0.3096	-0.9508	0.0169	0.2772	-0.9607	-1.4986	-39.1689	587.2328	-67.4696	-34.7812	588.8840	645.9001	665.2216	913.8079	647.5835	-	-	-	-	-
1810334.5000	13:15:07:707	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5663	4.5715	725.3772	502.3640	690.0424	530.2371	-0.0128	0.3088	-0.9511	0.0220	0.2756	-0.9610	-1.5044	-39.1648	587.1989	-67.4332	-34.7557	588.4704	645.8950	665.2317	913.7542	647.6087	-	-	-	-	-
1810338.5000	13:15:07:711	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5620	4.5744	724.7928	500.2397	689.8305	533.4562	-0.0160	0.3099	-0.9506	0.0214	0.2722	-0.9620	-1.5105	-39.1576	587.1054	-67.3776	-34.7255	587.9232	645.9846	665.2038	913.7982	647.6820	-	-	-	-	-
1810342.4990	13:15:07:715	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5666	4.5833	725.7470	497.7535	687.7966	530.7273	-0.0123	0.3117	-0.9501	0.0168	0.2781	-0.9604	-1.5234	-39.1633	587.2085	-67.3290	-34.6942	587.4146	645.9635	665.1621	913.9268	647.5529	-	-	-	-	-
1810346.4990	13:15:07:719	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5692	4.5894	725.5185	498.0508	687.2785	532.5057	-0.0150	0.3074	-0.9514	0.0199	0.2770	-0.9607	-1.5357	-39.1842	587.5063	-67.2929	-34.6716	586.9888	646.0642	665.2563	913.9196	647.5820	-	-	-	-	-
1810350.4990	13:15:07:723	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5758	4.5925	728.3600	497.2718	685.9934	535.9696	-0.0099	0.3103	-0.9506	0.0182	0.2703	-0.9626	-1.5434	-39.1996	587.8280	-67.2529	-34.6482	586.5553	645.9900	665.1766	913.9991	647.7254	-	-	-	-	-
1810354.4990	13:15:07:727	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5815	4.5922	728.6449	495.6673	686.0930	538.4572	-0.0117	0.3126	-0.9498	0.0198	0.2713	-0.9623	-1.5510	-39.2173	588.1060	-67.2189	-34.6273	586.1214	646.0537	665.1281	914.0310	647.7195	-	-	-	-	-
1810358.4990	13:15:07:731	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5880	4.5965	728.6416	496.1217	686.9426	540.3700	-0.0104	0.3077	-0.9514	0.0219	0.2730	-0.9618	-1.5639	-39.2343	588.3973	-67.1647	-34.5957	585.5253	646.0764	665.2209	914.0482	647.6954	-	-	-	-	-
1810362.4980	13:15:07:735	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5918	4.5943	730.9087	496.3568	687.1050	539.0305	-0.0084	0.3091	-0.9510	0.0204	0.2782	-0.9603	-1.5756	-39.2408	588.5410	-67.1317	-34.5720	585.1409	646.0845	665.1806	914.1216	647.5823	-	-	-	-	-
1810366.4980	13:15:07:739	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5964	4.5900	729.9453	497.9298	689.4071	541.7048	-0.0153	0.3052	-0.9522	0.0235	0.2720	-0.9620	-1.5858	-39.2380	588.5732	-67.1007	-34.5559	584.7610	646.2620	665.2404	914.1166	647.7319	-	-	-	-	-
1810370.4980	13:15:07:743	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6017	4.5875	729.6314	499.5266	691.8569	544.2509	-0.0126	0.3045	-0.9524	0.0255	0.2719	-0.9620	-1.5946	-39.2285	588.4478	-67.0966	-34.5524	584.6580	646.2447	665.2483	914.1082	647.7452	-	-	-	-	-
1810374.4980	13:15:07:747	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5991	4.5869	729.4539	500.0221	692.8795	544.8900	-0.0135	0.3068	-0.9517	0.0220	0.2741	-0.9614	-1.5975	-39.2157	588.2979	-67.1306	-34.5662	584.8697	646.2777	665.1898	914.2156	647.7058	-	-	-	-	-
1810378.4970	13:15:07:751	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5969	4.5897	727.5601	499.1424	694.3171	544.5405	-0.0167	0.3095	-0.9507	0.0246	0.2759	-0.9609	-1.6030	-39.1988	588.0905	-67.1668	-34.5847	585.1561	646.3652	665.1192	914.1761	647.6788	-	-	-	-	-
1810382.4970	13:15:07:755	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5998	4.5820	728.8206	502.7173	693.0288	545.2910	-0.0125	0.3027	-0.9530	0.0194	0.2727	-0.9619	-1.6057	-39.1827	587.8594	-67.2524	-34.6248	585.8020	646.2950	665.2548	914.3269	647.7567	-	-	-	-	-
1810386.4970	13:15:07:759	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810390.4970	13:15:07:763	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6029	4.5828	727.8534	503.6645	696.4388	545.8812	-0.0140	0.3059	-0.9520	0.0259	0.2744	-0.9613	-1.6126	-39.1595	587.5952	-67.3476	-34.6684	586.5368	646.3572	665.1635	914.2381	647.7277	-	-	-	-	-
1810394.4970	13:15:07:767	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6019	4.5810	724.3724	504.9898	696.5908	547.7389	-0.0205	0.3042	-0.9524	0.0226	0.2717	-0.9621	-1.6176	-39.1405	587.3243	-67.4375	-34.7114	587.2538	646.5100	665.1909	914.3350	647.7911	-	-	-	-	-
1810398.4960	13:15:07:771	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6035	4.5825	722.6049	507.0724	695.1632	544.6655	-0.0176	0.3039	-0.9526	0.0171	0.2774	-0.9606	-1.6195	-39.1173	587.0214	-67.5323	-34.7516	588.0010	646.4641	665.1844	914.4751	647.6638	-	-	-	-	-
1810402.4960	13:15:07:775	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810406.4960	13:15:07:779	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6017	4.5776	718.4343	509.5628	695.5049	543.3990	-0.0211	0.3034	-0.9526	0.0204	0.2756	-0.9610	-1.6263	-39.1000	586.7942	-67.5891	-34.7717	588.3345	646.5633	665.1832	914.4840	647.7039	-	-	-	-	-
1810410.4960	13:15:07:783	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5981	4.5804	715.4606	509.5287	695.8757	543.4764	-0.0208	0.3064	-0.9517	0.0229	0.2731	-0.9617	-1.6293	-39.0844	586.6098	-67.6549	-34.8026	588.8313	646.5712	665.1065	914.4706	647.7654	-	-	-	-	-
1810414.4960	13:15:07:787	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5978	4.5823	714.1318	510.7678	695.4620	541.6786	-0.0178	0.3054	-0.9521	0.0211	0.2790	-0.9601	-1.6326	-39.0639	586.3431	-67.7016	-34.8180	589.1906	646.5288	665.1137	914.5236	647.6255	-	-	-	-	-
1810418.4950	13:15:07:791	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810422.4950	13:15:07:795	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5981	4.5829	711.5412	511.9374	690.9789	542.3639	-0.0210	0.3029	-0.9528	0.0148	0.2725	-0.9620	-1.6399	-39.0502	586.2132	-67.7404	-34.8289	589.4201	646.6246	665.1425	914.7025	647.7469	-	-	-	-	-
1810426.4950	13:15:07:799	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5943	4.5809	709.7814	511.1259	689.7260	539.8256	-0.0200	0.3064	-0.9517	0.0184	0.2768	-0.9608	-1.6496	-39.0425	586.1928	-67.7533	-34.8297	589.4936	646.6440	665.0462	914.6454	647.6466	-	-	-	-	-
1810430.4950	13:15:07:803	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5936	4.5831	707.9878	511.0297	689.3342	537.7324	-0.0201	0.3069	-0.9515	0.0202	0.2782	-0.9603	-1.6538	-39.0358	586.1595	-67.7610	-34.8277	589.5169	646.6639	665.0166	914.6303	647.6043	-	-	-	-	-
1810434.4940	13:15:07:807	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810438.4940	13:15:07:811	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5917	4.5839	706.9170	512.2343	686.8032	535.1755	-0.0202	0.3056	-0.9519	0.0178	0.2803	-0.9597	-1.6688	-39.0336	586.2774	-67.7571	-34.8134	589.3863	646.7249	665.0031	914.7221	647.5335	-	-	-	-	-
1810442.4940	13:15:07:815	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5933	4.5897	707.1179	508.4160	685.5748	531.1627	-0.0155	0.3122	-0.9499	0.0168	0.2821	-0.9592	-1.6751	-39.0427	586.5247	-67.7530	-34.8074	589.3440	646.6546	664.8409	914.7450	647.4822	-	-	-	-	-
1810446.4940	13:15:07:819	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5930	4.5958	705.7071	506.3196	683.6223	529.0925	-0.0187	0.3113	-0.9501	0.0175	0.2808	-0.9596	-1.6818	-39.0395	586.5767	-67.7421	-34.7988	589.2019	646.7457	664.8316	914.7530	647.5082	-	-	-	-	-
1810450.4940	13:15:07:823	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810454.4930	13:15:07:827	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5950	4.5980	706.1710	503.7433	680.6004	527.5328	-0.0190	0.3114	-0.9501	0.0140	0.2789	-0.9602	-1.6899	-39.0227	586.5021	-67.7487	-34.7882	589.1409	646.7858	664.7808	914.8803	647.5166	-	-	-	-	-
1810458.4930	13:15:07:831	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5992	4.5978	706.8165	506.4256	680.4868	529.1088	-0.0166	0.3031	-0.9528	0.0165	0.2750	-0.9613	-1.6933	-39.0076	586.3307	-67.7398	-34.7822	589.0529	646.7524	664.9333	914.8381	647.5924	-	-	-	-	-
1810462.4930	13:15:07:835	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6003	4.6028	706.7487	504.4814	679.6938	529.2856	-0.0203	0.3067	-0.9516	0.0174	0.2750	-0.9613	-1.6967	-38.9918	586.1199	-67.7374	-34.7747	588.9510	646.8426	664.8504	914.8586	647.5849	-	-	-	-	-
1810466.4930	13:15:07:839	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810470.4930	13:15:07:843	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6000	4.6033	708.0044	505.6495	678.9343	526.8859	-0.0172	0.3049	-0.9522	0.0187	0.2786	-0.9602	-1.7014	-38.9631	585.8025	-67.7279	-34.7634	588.8211	646.8045	664.8543	914.8525	647.4966	-	-	-	-	-
1810474.4920	13:15:07:847	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6020	4.6049	708.2168	502.2791	678.8499	527.7396	-0.0175	0.3108	-0.9503	0.0198	0.2771	-0.9606	-1.7042	-38.9417	585.5499	-67.7149	-34.7545	588.6705	646.8245	664.7125	914.8501	647.5264	-	-	-	-	-
1810478.4920	13:15:07:851	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6019	4.6113	708.1189	503.1958	679.4416	526.9388	-0.0203	0.3055	-0.9520	0.0174	0.2765	-0.9609	-1.7055	-38.9258	585.3213	-67.6898	-34.7406	588.4262	646.8904	664.8158	914.9111	647.5391	-	-	-	-	-
1810482.4920	13:15:07:855	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810486.4920	13:15:07:859	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6058	4.6125	708.9630	505.5762	679.7008	525.8975	-0.0175	0.3027	-0.9529	0.0185	0.2792	-0.9601	-1.7077	-38.9200	585.2210	-67.6624	-34.7256	588.1853	646.8440	664.8768	914.8896	647.4786	-	-	-	-	-
1810490.4920	13:15:07:863	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6043	4.6157	709.9574	503.7651	680.1599	525.0014	-0.0168	0.3081	-0.9512	0.0202	0.2805	-0.9596	-1.7084	-38.9201	585.1852	-67.6439	-34.7164	588.0175	646.8342	664.7760	914.8579	647.4546	-	-	-	-	-
1810494.4910	13:15:07:867	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6048	4.6161	709.9989	505.9787	680.8067	526.8736	-0.0191	0.3037	-0.9526	0.0195	0.2764	-0.9609	-1.7116	-38.9293	585.2624	-67.6196	-34.7049	587.7774	646.8917	664.8829	914.8888	647.5474	-	-	-	-	-
1810498.4910	13:15:07:871	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1810502.4910	13:15:07:875	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6032	4.6218	710.6754	508.6534	681.2321	529.3094	-0.0146	0.3036	-0.9527	0.0183	0.2748	-0.9613	-1.7119	-38.9491	585.4197	-67.5815	-34.6878	587.4375	646.8003	664.9249	914.9199	647.5878	-	-	-	-	-
1810506.4910	13:15:07:879	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6071	4.6199	710.4521	512.2513	680.7603	532.2946	-0.0184	0.3013	-0.9534	0.0164	0.2727	-0.9620	-1.7139	-38.9561	585.4583	-67.5475	-34.6741	587.1298	646.8844	664.9906	914.9654	647.6469	-	-	-	-	-
1810510.4900	13:15:07:883	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6057	4.6238	709.6668	512.8794	681.9431	532.5090	-0.0206	0.3052	-0.9521	0.0179	0.2767	-0.9608	-1.7153	-38.9677	585.6066	-67.5117	-34.6552	586.8343	646.9327	664.9193	914.9274	647.5579	-	-	-	-	-
1810514.4900	13:15:07:887	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.6004	4.6216	712.2347	512.0351	681.9125	535.3079	-0.0119	0.3061	-0.9519	0.0167	0.2708	-0.9625	-1.7098	-38.9772	585.6453	-67.4734	-34.6397	586.4936	646.7348	664.9282	914.9589	647.6931	-	-	-	-	-
1810518.4900	13:15:07:891	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	42	43	4.5998	4.6240	713.2201	513.2659	682.1732	535.8363	-0.0152	0.3042	-0.9525	0.0179	0.2733	-0.9618	-1.7111	-38.9877	585.7272	-67.4274	-34.6211	586.1211	646.8062	664.9895	914.9214	647.6540	-	-	-	-	-
1810522.4900	13:15:07:895	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Saccade	Fixation	40	43	4.6020	4.6266	712.7857	513.0268	681.1495	537.1295	-0.0176	0.3052	-0.9521	0.0154	0.2745	-0.9615	-1.7017	-38.9983	585.8820	-67.3726	-34.6016	585.7510	646.8135	664.9715	914.9209	647.6356	-	-	-	-	-
1810526.4900	13:15:07:899	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Saccade	Saccade	40	39	4.6048	4.6240	712.9245	515.0771	679.9728	537.5761	-0.0171	0.3036	-0.9527	0.0155	0.2755	-0.9612	-1.6670	-39.0225	586.2121	-67.4418	-34.6404	586.5075	646.6577	665.0169	914.8432	647.5973	-	-	-	-	-
1810530.4880	13:15:07:903	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Saccade	Saccade	40	39	4.6051	4.6230	736.3348	514.1283	689.4283	536.5164	0.0039	0.3076	-0.9515	0.0320	0.2778	-0.9601	-1.6480	-39.0680	587.1036	-67.4508	-34.6775	587.0181	646.1516	664.8857	914.3083	647.5830	-	-	-	-	-
